taxa	X11430	X207	X29MIBZ2	X2FACC	X2MA22	X33.16	X38.11	X4226	X4676A	X4722	X5707	X6F629	X764	X778	X779	X78004	X78010	X78371A	X78551S	X792	X793	X807	A188	A214N	A239	A441.5	A554	A556	A6	A619	A632	A634	A635	A641	A654	A659	A661	A679	A680	A682	AB28A	B10	B103	B104	B105	B109	B164	B2	B37	B46	B52	B57	B64	B68	B73	B73HTRHM	B75	B76	B77	B79	B84	B97	BO9	C103	C123	C49A	CH701.30	CH9	CI187.2	CI21E	CI28A	CI31A	CI3A	CI64	CI66	CI7GOODMAN.BUCKLER	CI90C	CI91BGOODMAN.BUCKLER	CM105	CM174	CM37	CM7	CML10	CML108	CML11	CML14	CML154Q	CML157Q	CML158Q	CML218	CML220	CML228	CML238	CML247	CML254	CML258	CML261	CML264	CML277	CML287	CML311	CML314	CML321	CML322	CML323	CML328	CML331	CML332	CML333	CML341	CML38	CML45	CML5	CML52	CML61	CML69	CML77	CML91	CML92	CMV3	CO106	CO125	CO255	CR14	CR1HT	CS405	CS608	D940Y	DE1	DE2	DE811	DJ7	E2558W	E8501	EP1	F2834T	F42	F44	F6	F7	FAPW	FBHJ	FBLA	FR19	FLORIDA32	G80	GA209	GT112	H105W	H49	H84	H8431	H91	H95	H99	HB8229	HBA1	HP301	HI27GOODMAN.BUCKLER	I137TN	I205	I29	IA2132GOODMAN.BUCKLER	ICI740	IDS28	IDS69	IDS91	IA5125B	IL101T	IL14H	IL677A	ILL.HY	K148	K4	K55	K64	KUI2021	KY226	KY228	KI11	KI14	KI21	KI3	KI43	KI44	KY21	L127	L317	L578	LH1	LH123HT	LH143CMS	LH145	LH146HT	LH150	LH208	LH213	LH38	LH39	LH51	LH52	LH54	LH57	LH60	LH74	LH82	LH85	LH93	LP1NRHT	LP5	M14	M162W	M37W	MBNA	MBST	MDF.13D	MEF156.55.2	ML606	MO1W	MQ305	MS1334	MS153	MS71	MO17	MO18W	MO24W	MO44	MO45	MO46	MO47	MOG	MP339	MT42	N192	N28HT	N6	N7AGOODMAN.BUCKLER	NC222	NC230	NC232	NC236	NC238	NC250	NC258	NC260	NC262	NC264	NC290A	NC294	NC296	NC296A	NC300	NC302	NC304	NC306	NC310	NC314	NC318	NC320	NC324	NC326	NC328	NC33	NC336	NC338	NC340	NC342	NC344	NC346	NC348	NC352	NC354	NC356	NC358	NC360	NC362	NC364	NC366	NC368	ND246	NQ508	NS501	NS701	OH7B	OQ403	OH40B	OH43	OH43E	OH603	OS420	P39GOODMAN.BUCKLER	PB80	PHG35	PHG39	PHG47	PHG50	PHG71	PHG72	PHG83	PHG84	PHG86	PHH93	PHJ40	PHK76	PHN11	PHR36	PHT77	PHV63	PHW17	PHW43	PHW65	PHWG5	PHZ51	PA762	PA875	PA880	PA91	Q381	R109B	R168	R177	R229	R4	RS710	S8324	S8326	SA24	SC213R	SC357	SC55	SD40	SD44	SEAGULLSEVENTEEN	SG1533	SG18	T232	T234	T8	TX303	TX601	TZI10	TZI11	TZI16	TZI18	TZI25	TZI8	TZI9	U267Y	VA102	VA14	VA17	VA22	VA26	VA35	VA59	VA85	VA99	VAW6	W117HT	W153R	W182B	W22	W64A	WIL500	WF9	YU796_NS	ZS01250
PC1	-61.9605425396521	-24.1364048041473	-28.2688798888395	337.168294808304	-53.5001827523777	-146.970648383796	-26.5531285469584	-55.3115724131209	159.930018650961	-98.2033146140334	-130.273351020153	283.626598350535	419.938287827012	54.7196326915917	-64.5105008162288	439.913280784773	452.069679210044	-103.236011010737	-53.486853213528	387.807725929363	473.074715091999	65.1243353492879	-63.8521045790749	217.905691255101	-134.591217768281	-151.665783495509	-61.8316803253225	-38.2360291840908	-110.252810513054	-85.508648979748	340.168575502703	308.559388288137	327.888670419364	96.3535367768702	-70.8256532057986	-31.9381879927354	-56.2729952522036	423.818071151841	512.739361816622	-90.0305252007709	-71.5099372423783	164.884635458423	12.4926222817619	275.677196461107	136.718508218134	462.100240933289	-3.9089251524082	-24.9156251939019	189.203453605218	29.9921657634238	2.62891829961456	-65.4686493288366	258.542548727367	104.258226666664	551.414040185673	548.126735891361	-37.0642990327311	151.741916383217	-67.8834834416931	67.617826261196	278.065189567206	-46.0129007087172	168.235817555946	-147.445358029861	-126.009997880787	-65.4746076024934	-42.2603371124451	-59.2000391616139	-8.00595846339911	-74.7350325996016	-64.2294276804353	-63.10311552376	-40.462611737641	-109.330826610046	-88.3131394196701	-62.6366791567819	-28.3458297544268	-2.86019208941885	266.976539743931	266.688983990009	-68.8760073790964	-70.3384409406018	-184.345630598598	-143.334927222145	-181.999426267931	-160.448363570023	-161.505008957186	-159.581898795411	-159.570878538805	-33.5143095771977	-143.005355357696	-156.630226239567	-165.171435359493	-159.873275539301	-173.480293755711	-131.126060521558	-164.759605654808	-173.19595758637	-155.917880266739	-63.764464700957	-149.413299171825	-161.904959809467	-168.927732544495	-131.513602834787	-114.759078479376	-149.169298627179	-154.044276746331	-161.567962785504	-133.446171323293	-157.815841122218	-163.452813658232	-168.808986400205	-171.822995308186	-148.051121373995	-168.378772731234	-145.946044088936	-120.039285563349	-128.042899743291	-89.6082363624543	-50.4296581438403	-66.3578230811239	-52.0888058939274	-77.1441510200774	403.381854997898	-86.7095943501702	309.083828706873	452.407571599024	-99.2210180621481	-61.9323500716045	-50.7148621768714	171.654135896479	541.22120346148	-97.5719470938877	-79.6968910301259	-118.987372081179	-125.760251644794	552.455171413462	-85.3122358803646	-93.2503847870194	-96.1828886659788	283.382212123688	228.199857629008	235.475548009961	128.069850811162	-77.8953758855682	130.323336840215	-80.4825459710584	-110.380752437241	217.447090762551	-72.0741909571188	116.851463813804	241.993384375787	377.600895702151	-73.0463942463039	-62.197715913656	111.792382695967	15.1701250092629	-88.7269521951639	-23.5683091385418	-118.457457708702	4.60110043813617	-101.932219019283	-73.9711954686776	413.899025057614	-101.403393724452	-104.115558208153	-103.304188714894	-63.0858054975777	-63.7910877021575	-61.4815296552971	-71.6686885304843	38.4916975570698	-87.0848957361569	-90.0752038493924	65.289843296236	-84.6151342845301	-170.542594594524	-73.7386808155149	-75.2658940358461	-140.190189257183	-173.856825468223	-140.882316000317	-162.118564442965	-157.38665291582	-150.410350048537	-52.3390838008337	-30.8828696655649	-80.3580767164318	-117.217134000954	108.852705610497	-30.6153399551235	239.193538269402	288.021256479014	384.727909385768	-85.4803799174087	402.977664674393	-57.149938702537	345.99330674335	-76.6905748537595	-113.204212421437	-99.4540332431594	402.581910372199	-102.682935937894	-111.162740935318	487.175662930233	-33.9064973855104	-63.2252078862815	-64.6661380887938	374.53129400204	435.304269371228	-30.5767289233916	-109.32173920087	-97.4328277459689	-98.4247818129012	-96.5258117016282	-108.399917869908	-64.6851789625782	-75.9209209261181	-78.7753613928559	118.832053056284	-79.6340405955856	-61.2682970236751	-26.2442041035148	-117.252918305419	-126.451568389288	-71.2999559837584	-35.6670929770138	-15.0094785016145	-23.629662392398	-23.656669868025	-74.3268979640795	-85.3094642806495	-51.0173515525031	480.159905199844	-38.7438428092588	-54.0270334466714	110.115403551622	-81.4780136250349	-81.1595064805742	-82.9294903005899	-64.2879337992416	-97.0343567832636	112.202474805081	-137.806354794972	-58.7355560264045	-135.066020386063	-137.250415842257	-142.883753864228	356.596436689055	-215.298400871439	-213.56293122826	-168.874846627799	-191.242955120805	-178.721831169049	384.998081078086	492.512278407312	315.93622595109	-129.364119637953	-128.608218015199	294.274568299608	531.223247503923	490.015366637548	-95.3727745043354	-216.351587223279	-191.906994133859	308.326712903877	-127.700717801108	-138.854074399121	-214.78278439414	-194.431790386889	-215.390515433448	-182.952993480748	-179.404868634156	-152.799940544385	-159.03506832003	-154.193760445422	-144.665099106969	-130.445099499515	343.27985579242	-76.0620087772467	75.0846447358553	131.70483889864	28.6794158134739	7.0693837174181	33.1645400629459	-19.8971744266372	-77.1614982362663	-84.9103890846143	-94.4340596161417	-14.4026849286852	-67.4189200077573	514.015943391928	-47.1877473664672	213.563156331924	-73.1571103029991	-38.8023014232504	191.812441362233	66.1459889382095	-51.8446134520436	-58.9758407463017	407.779589564981	-23.0105564902684	2.43173896371557	-99.683361526918	-25.0265799489925	-48.4551386405578	-64.2520644102843	86.6811920136663	335.836036086528	-49.4423533476988	-70.3601608667965	10.647114099653	-71.5063769836324	-88.1391651574948	-65.7667018745691	-63.759784534324	-60.6665884920318	-28.577216873108	-45.6041075616564	-42.4240784506015	-64.5282193908046	470.721891725752	-13.1146983301568	70.7400106608869	392.879551681026	-109.172177314976	-108.362571069738	-52.1500853080119	-97.4734534313216	-110.863077894705	53.0931602058479	-46.8551238842717	-117.537328359537	-99.9899664435245	-90.3632753413464	-16.0184161393187	-74.6912786920609	-25.3002015323792	-101.718992752065	-158.923044596018	-162.392840640357	-120.551670083013	-70.0670884535202	-160.330259761886	10.5388985796384	-151.596358453301	-157.533247223236	-108.592223810342	-115.971553464734	-78.7654583388791	-94.0405510386176	-107.907081567558	-68.4619593492382	-115.333834993043	-131.116702983451	-60.9884733944589	-8.97153480222017	-70.4251786471597	-72.8954746923822	-73.735032186067	-59.7276477158199	-56.0453936427123	-43.4382463309394	-4.66377383117019	-58.7362848844823	-72.1041929474763	-63.0657714667847
PC2	270.618818948061	269.054961725617	227.061483556865	-36.5338966159209	96.7305824889646	-149.961518231764	71.394274468233	14.6864675615718	21.426097486726	13.8170011827491	142.033350230328	-22.8259655309745	-89.6305447877749	53.9429135291106	71.0943638737806	-66.5963270363687	-67.353729478221	256.915599772787	240.626404742263	-59.1364465154734	-91.4753090945443	53.2877521242571	8.89159914979376	-60.4400220481222	-133.40247957735	-161.180074296281	58.2350399341498	77.1965063708762	-81.064531048052	216.775835307833	2.52980373642708	-4.0339932942758	-3.40124850274888	30.9510167434469	65.4420573825675	64.4921550193207	33.4646022468014	-96.2947396304188	-117.13878472393	255.45158528099	4.04070157790569	21.3601289558376	183.820958568945	-24.7850241374658	-1.81249274741873	-99.8115708077543	22.6830656733823	24.6912657615927	39.204795762245	63.9924034184443	77.044683508724	3.97979832297965	-53.7897000061733	5.41263677238586	-125.691456301894	-126.646664357003	72.4268460613636	29.9048534467868	5.49600678830124	70.9641409713765	-34.8603335022581	56.6339749946033	71.962048248596	252.934527343941	161.223319881643	34.1456615716376	45.2844795059954	56.4102100264644	168.336865993657	116.073496862674	-19.2217087850745	-4.40387181685526	16.3148365044646	-57.3846651134306	-35.0341331817613	12.5341394015966	-5.81390381458504	151.89267835358	13.7098802720258	11.9704961049481	25.390713489297	17.9509743275878	-230.472791621168	-155.523215023325	-230.198087321566	-206.733401926008	-196.076793821873	-193.878624385682	-201.582035463727	-101.316023424388	-185.385037289644	-203.687605323392	-204.40830003124	-204.47836483528	-205.805971951146	-119.700890090329	-206.53707201412	-213.486855344392	-216.024122327086	-28.0226236656644	-180.542109102829	-208.717369746482	-200.840123392809	-186.638627349353	-136.374573107882	-164.520846505064	-214.697110340694	-219.717805354888	-165.152300464242	-207.433086848215	-211.8077221357	-208.73097847699	-211.983563629837	-208.322097870545	-208.302172396065	-194.341999221809	-157.541002949628	-147.843950139282	-167.626694860043	34.0033989252028	33.608965798884	6.86872932248676	19.2823599219094	-64.0720081565764	214.690468849166	-18.5823830606164	-86.2486268691852	-17.8685714849303	186.199131045177	182.400912410423	18.584905054388	-122.649833500833	-46.4389132262485	157.044306514533	-34.2089288065211	-112.802077528957	-126.527180061163	-55.5213457414116	-32.1576453531654	-2.87215720618571	18.4505525191207	0.0757978094858367	-1.67831059604569	35.3549622413706	80.706300306332	106.101205735275	-20.4683496076971	-64.1585016983007	3.86770623902134	87.5787666883874	33.1849891558946	-2.52795339874643	-11.7837381320526	109.450840278138	88.5432499258811	-26.4936479968498	72.1472358042328	16.159318160481	-145.8992382981	-93.9195560247361	122.508710234514	-12.4194645599402	76.7401881473047	-52.7144579885987	11.0937128964738	15.6105647681678	16.3403911450319	79.3916440608696	99.8737697220636	93.6041497080254	35.4611335886871	51.2890395122984	5.85067606012217	116.790790665459	-1.99058453654033	-20.4539662213472	-208.902854894416	-25.1124206034058	10.5385753134802	-185.249478825657	-213.476239374049	-10.7596595492673	-214.434327623171	-175.579567860177	-184.685799365399	-4.73049064943904	223.537218351966	53.1097402049839	-83.1869851220952	115.443400510363	223.310808104166	-2.66615511718065	13.4034564897277	-33.5788634898503	45.5693418599209	-28.5153958964725	251.681409912101	5.88188546713619	242.789439507979	328.172230970511	283.924014797282	-20.1981298985258	261.549472139866	174.652320373957	-66.291860780313	128.398213675381	58.0701645748979	44.9691379985334	-6.41695402788149	-96.1663741400304	71.0196473230799	-67.9146665333915	-80.9143022235896	282.057017935263	263.150987749406	216.967860107838	62.4964455039199	196.460505675029	51.0625312080542	141.742482787328	15.9927027804268	48.3294995719185	44.8394313352404	339.276469844042	-126.601416686515	-9.9091270118368	48.3562220154784	32.1299978687148	38.8862750992034	-4.6356601763213	11.2827708850628	-37.5817019046437	26.2920898367395	-86.9087536631367	-10.2456495078302	27.2365762754812	15.6943163273685	-17.9327210122778	-15.949547237835	-13.3820811949188	1.56406538260065	-46.1931328345906	-25.522049290374	151.797661452085	74.4170995025498	132.030901615746	-120.939396607384	134.314125951632	-82.4523368050348	-358.47993341174	-357.140336799381	-220.055941864644	-297.894909167385	-263.112901964885	-102.273349436998	-118.457047464978	-78.7718401323453	-95.4492655420901	-118.863192660928	-81.0147892615388	-122.42716706559	-117.884743285399	-22.9623039230181	-356.142606200656	-290.392980568326	-163.796403603391	139.391549502481	148.322842585704	-359.172701435864	-297.647883461888	-355.060574678361	-294.209379437619	-221.066773063853	-207.645390568918	-42.6110290454786	8.14369629592642	33.4834207399448	-96.2965426561504	-88.5670096070862	31.0078171236669	182.784200697795	161.322373794549	201.042815599647	32.8466840626653	190.184864934487	48.7228527803865	233.713730212754	256.053144938959	27.6107717565622	53.8036627247154	106.643849666134	-114.577563112495	164.964672798723	21.9857038845662	152.119403576778	196.232298842617	119.128143428087	202.006020184755	237.700603356351	117.851074600377	-96.1268405946112	245.813574243011	132.511282681363	202.032335671826	253.642503720605	95.135640595248	185.528105509827	51.0434073867276	-111.244648307162	172.359541424773	169.36891720094	111.729713213033	131.093640177643	196.523106088597	13.1908169705911	48.0061338056297	150.361098767735	271.215627791373	28.804212557446	54.9890179362421	76.5930972655644	-127.709996649697	63.457570677379	30.825690247045	-43.5277620245314	286.526129935493	10.6138719572268	-5.98998405240255	-60.8142028176727	-61.2111351476556	208.740985844974	115.157158440698	338.746839500188	7.42524920828592	9.16119180560652	-49.0405174018243	6.95075095646943	-83.7202562014918	-84.0766857946816	-182.661082232216	-186.566011334267	-158.229739323113	-114.852853392742	-201.483045211581	-151.855561168849	-189.721812518181	-169.516283895507	-44.6762385578131	64.864248154299	77.3318451125686	89.3164171708936	86.3850284497033	157.706371924591	79.1596238080129	115.034239609168	96.0988771449208	98.4664653596718	19.5615591195727	54.645378408294	76.4145387755488	52.8229992141186	52.031869656185	138.314902101276	-117.656353831428	130.315257518369	63.8913120952117	96.3821029383698
PC3	232.23260571965	425.416817057495	321.599928810283	-63.4372801549955	-28.0102805742382	7.71322567198118	45.1753083495242	10.673280139264	86.7507004696796	0.99194935025036	-175.409556461497	-13.0019673084666	-46.8219256112999	10.6663055359735	1.98022486019265	9.15124061833248	21.0825597659425	-171.051089234896	-164.111947716916	3.01914307662064	-60.005024856601	0.640181923259717	-1.74687737675079	177.958716871399	19.0779735465805	-0.538586439064814	12.4128666087544	13.3457453316906	10.5090029334026	-66.4379416489479	260.544478610556	225.353093237375	222.934371979354	116.245961128706	44.2201089886443	23.1469818956239	23.1764802663854	-179.034480337753	-202.643415874091	-262.316766061205	2.72856740294768	61.6882393297146	209.246299087914	-18.1465710023117	1.45059554115472	-152.281566151341	20.3580363835938	26.873286589662	10.616634468724	64.0176686808691	-12.7103775373241	13.1696504170212	209.029363241079	49.2665253515087	-215.587506504044	-215.997824884033	-19.2956003029616	4.16463882172799	-12.2963505561444	48.8214735675187	-19.5750642802048	21.5101081900429	22.5485571276644	-287.427985390377	-184.69151901509	32.313701143505	12.3033883013311	42.1428588953198	-170.523508868171	-51.8573472952344	20.5930157850179	13.8960085335734	20.0021216679617	16.1729365885518	3.8917719212786	10.5820376586906	9.8137618391166	-147.360789799544	202.949182704729	203.187470981947	-3.6809136103549	-5.26646287921471	14.6190718727861	-1.69770624827798	16.1099744834751	8.59037621196364	14.0062658614377	0.276090807691427	6.8090753518665	-50.5281721000434	11.4235873534024	7.93600296558954	1.91011941547802	9.08380609235481	7.39434490862218	3.94007010916991	9.6018254720039	10.8101682235547	1.9122746093632	12.0210720214201	11.2518589113764	0.764331541918698	3.78640205630277	20.6134919206062	6.21219233449167	4.80657509059261	20.5470274068855	20.522717585899	4.91683744736214	3.00896528836286	6.79724311601131	1.7835475183453	6.42206799101102	5.03845215267296	12.9417986499483	1.98707688042647	9.49420885630579	19.8377804631135	23.6415867497098	43.6081773330557	9.4697970167525	-8.75094162791991	-3.54713450122	-16.0985900562832	-221.852085931468	-68.3713631683029	-43.1756612509969	-10.1130463873285	219.894059025541	202.543246337697	90.105068881015	-211.180058049088	18.049017241358	-169.249090942318	-3.76134501684424	14.9372243100718	-215.392085344604	-8.90013414685675	3.28231794414419	-7.75018894603816	102.61703248492	129.081551091511	151.801131843076	147.988876366416	-16.0339531190664	7.74544191070066	0.0747380324365408	-3.79812036197967	199.5659568908	54.1007109246525	9.85098779091578	82.1789313676574	240.626575162327	-34.1981160773208	-32.5211333703617	130.148830039621	45.1038212931342	2.00605924994859	73.2920241033223	5.17584256173775	147.241415153216	-1.7203526524765	-16.1488588016152	-144.412773450595	-3.49613131615871	-7.11207661935412	-7.02052777399729	-3.95379252391504	-12.7261646906462	-19.2302814441054	-14.7279106233255	31.1797211966726	5.82745563653795	-57.6190455183431	15.0055136410562	13.1004870121086	0.867518661653645	-16.6049133111097	3.30094099470882	-0.130814230351023	3.23581899185502	-139.649051594137	2.31176759329095	-0.302731222307172	0.241093820634132	3.85512286311899	344.450121261471	16.2463113811536	-11.6460499462254	103.987211353095	-60.8086546816226	181.613792053245	233.738175004902	83.00477786852	-4.76810875225391	38.9796901475167	-152.104552184554	-72.6392851697063	-43.0446482426389	-389.228421782119	-303.659304953708	-186.343567106695	-280.664626026636	-200.01896083048	13.6088861377139	107.992541346312	47.272570309244	-4.1354665929301	258.230463430439	-181.265310759725	19.6469466475642	4.36794275551258	9.12808406920331	-302.21610601706	-83.8385635766303	-168.2140567766	-26.5979151162626	-41.4021451659371	51.2922574442252	302.581771930691	-0.266590065541106	3.61259531297587	22.1442064893156	-396.942138371704	12.2908768682691	-7.38902017873293	5.98162742712376	22.8105694358148	11.7713105491451	25.5169654809696	9.34724852151352	-5.8326251640577	20.9328916591596	-71.6456236225243	10.5974987022844	8.57043961005503	55.6786182951629	6.65554607731821	-6.16540467624416	10.296432188713	-8.40941330586859	-12.7110973165844	-27.3884703479309	-194.865017280729	-40.3566769788758	-192.213718169898	7.8949791940374	-188.856232787353	-152.779710374967	17.4212480595154	16.8683003658594	-3.46845598515472	12.2234858304413	5.93343996610554	-167.823162183221	-189.016414519209	-110.502702275259	3.42737241189224	7.33322789010709	-104.818649611642	-198.464702811219	-205.242830794919	-2.66261371258923	17.2966638109036	7.44922293714569	-154.247614118233	-182.702597733352	-198.658651651433	18.0344811520999	16.8453779674455	18.0590632851486	12.936669708961	4.32674743642423	2.22135591960805	-96.4037433020737	-128.533780602123	-129.370664611612	-16.0732842516888	-131.251777087974	4.44929133730913	235.786205018347	357.283391419719	-240.580142105987	68.4628622177032	267.074209258354	-4.39176273980985	-74.3284958869648	-37.535322331228	-25.9860374512066	33.9831647653085	-28.3830744480224	-172.050614889119	135.159147337477	115.128245144901	10.8046677494918	281.908893049794	344.837711958613	366.35151373501	196.48614936499	37.3414130701678	-42.1603679236269	359.922158255261	-88.0415236458874	-124.875453597996	366.843973504555	66.6719751604518	-66.3134779039973	-12.3218323680516	-90.7595602596939	58.464957589901	61.4753885557847	-23.4548398571746	-31.2388905271364	-62.2478078704682	-7.89177119225983	2.88868735369416	20.6402321480465	426.17561398111	14.0908476132967	26.3530102249964	28.4818653094205	-190.847317164998	5.76791412970923	100.014298170927	-125.788525011564	-326.37557543376	-14.0194836913828	0.61077697764017	-1.27531157179816	1.05427137961501	275.850942278672	70.9316213852074	-395.525976261113	-2.82044658087806	-1.02085363040208	26.7132880901974	8.64883121496504	-50.2462080340978	6.5043895384383	6.72076965565553	0.412559391488715	-2.81727487940898	1.63150414231794	1.26825433419146	-35.600755427439	-1.84789864881008	9.99528100470107	14.4128616919171	-110.233006646388	13.2664083811165	14.0126448484429	-49.7900187717767	-45.3889665281679	-111.677912481193	-159.785539987335	-18.4518582791631	52.1268862524692	-7.55108660583412	-1.84521762818983	11.512480189545	16.105919830406	29.033095475739	-31.9973427699177	35.058480400931	56.7461174724122	-74.2705272341582	-64.442791812333
PC4	-241.875230592372	-384.09916107752	-297.773236184288	-63.1665297594593	-7.15719412895315	0.296982360273897	-12.5112213028554	-2.83357389156219	105.879421491381	5.29595978033587	97.6591123950972	-23.6844322268277	12.6746868143525	-20.0374851890249	36.8963630141253	83.7248993875815	106.491911041354	37.662016587464	42.2686351275172	57.9731831150945	-9.78085801782287	-35.3157607909536	-7.9404023684633	290.57348247055	-2.92679394092678	-12.7814694964029	-13.3797601402625	-13.5002537896856	13.2129987758546	-27.4528184469678	412.851509049059	375.650388005533	367.175368748423	178.668993170042	-18.8404982035821	11.7626376887191	5.37517618240263	-183.929994516906	-208.145275654257	128.432311260295	-11.3947313288526	53.3065770382652	-137.333158521253	-17.9984858480591	-25.4917319541506	-152.608946676314	1.11652211620786	5.60812894853414	-85.4364628599777	38.2069484467871	-25.615160208941	4.58386758767045	346.969877554946	131.647706942285	-219.838665671334	-221.627351837031	7.45995624431926	-81.0011584629363	24.2297786429617	63.8651675572416	-33.3955201012665	-13.4007644660317	14.3410174556645	149.838986426441	105.399481957314	7.69859080071208	-6.50720335035332	-34.8500782413358	-11.2683105830112	-4.2830015129382	10.261442824466	-8.04841439346461	24.4562781744056	1.45757602553668	-3.82520382123912	7.89693534541274	31.6553796146247	-18.3350532443546	346.722849035051	347.780151866332	20.5751109817046	18.1629829869996	-10.9287468026572	-10.6635287145879	-11.2509632383431	-9.47042273792314	-2.69405374231755	-6.39146703682586	-6.39246053852575	-30.0057992125654	-9.34633155655384	-22.6111916293562	-11.481790245569	-10.3314332883497	-2.65717984732576	-11.1126976303502	-9.80748297244677	-3.45636286100992	-13.8004275777569	-11.3078564191611	3.94737921836773	-7.72748169275497	-9.55942077857883	15.8729933819206	6.40200443478073	-7.10135178409165	4.0670849315062	-2.58863107979054	-2.39092150821857	-13.5734874834669	-5.26440134644706	-8.18407912706536	-5.91736940012733	-18.0928238783244	-6.5213816915824	-12.748753580867	16.0921538142903	10.0213622680605	22.350639268035	63.2276397498442	8.97710641209921	2.15365750088596	13.2725613741835	60.4249277172134	85.7119329335525	-125.387176213844	2.98262856071645	11.8900983606723	-216.293429920086	-207.860479053198	219.675467317658	-214.366455948614	4.05843866442345	78.313591395635	13.9664988000652	3.56950294968548	-220.352733016931	-0.114581437378434	9.16061320292795	8.53142362466182	114.986860709691	192.373434335812	240.882646836958	195.193058936989	15.729875829467	103.415692700484	0.260322117157702	5.42044125699292	317.235100870292	-44.3275684659324	-47.208317761809	140.233320259435	403.205607458325	-32.219231063251	-25.0087066721289	215.5480047467	107.929031254768	-7.03206397469477	85.2467265964908	-4.69247658356416	-126.296979835763	13.8474251332694	16.310601906912	-191.527103474679	-4.14553179827097	-6.73180221997024	-8.39374261811303	10.9795085477242	29.2055213214268	31.054753051639	15.0812336556072	-40.4700586589983	0.975290426955487	-1.0181683433683	11.4570182553003	5.72290638612501	-16.9321376477067	-17.4475864423983	1.72819086040274	-8.25728601979103	-7.61103754354691	38.6021655926197	-23.1516571970514	-6.79757244165418	-14.9372576993917	6.41899075019227	-312.268101284873	0.0529528273122981	10.5174167643393	-152.796243884339	40.8180528604478	302.243352521766	384.639633160438	204.838211946628	-13.3064247337507	45.1637199389928	55.0754053108892	-51.3927918557433	-56.2845516875345	132.952445097183	111.694425176901	-73.8333686227354	84.8051067766509	72.9708951026525	97.7604976190451	-113.411145660638	-31.8357325220755	-2.56219975407412	429.054247256498	-184.171249659682	-14.6045861027386	1.35813970199621	1.37697065123903	97.0683282089818	-29.6861202396941	63.2963630392783	7.88340433210603	-49.8372593432249	-43.919026406672	-87.7953005748503	12.1451338667173	-12.1427997177141	-7.4981277140647	140.075070016074	-14.3858400797603	-5.5520431560552	-0.142288123168202	28.6451727037869	17.1366994348137	2.9879073993916	3.08869978948573	1.71470496433281	19.9125686425582	-7.5840590674259	6.96375867075751	-6.85539694897013	80.5641426282635	9.67208350656233	0.601308064965829	-6.30841135361922	-0.215103539967111	5.63813599365543	-102.046302626219	111.023098864632	11.6548058862772	98.1331354315136	9.65953986078774	89.3467361249899	-195.754836546851	-37.48996301606	-38.3667813005811	-17.7022741357234	-25.2191405851409	-21.3854835393722	-198.68631950616	-213.132717054436	-163.971323232092	9.48936262044877	5.36531403056516	-163.650080067402	-209.380690180995	-229.297339479533	7.70078985260934	-36.3896043881516	-33.8188372374087	-177.58707572407	85.0858050472226	105.756009916421	-39.6928860764093	-26.7851769843142	-35.076795216406	-32.6365203135073	-10.3871892614155	-9.43461403420964	40.7546975602188	59.2762093536272	53.4930687613377	3.40641699728116	-173.316938899096	1.57585531442967	-188.566196174322	-42.4892173539735	79.730414352962	57.1186733102468	-275.869462185066	-16.3227050258722	-32.131783238576	-61.7180079529433	26.3357586712543	-20.8725064416982	28.1274176630998	-166.423885549187	-101.788191431917	144.260815771653	-41.739356014695	-254.6941325162	25.3245009114284	-175.379780829912	-200.655304015566	-29.5758930859435	9.89006271348732	-330.748367545425	62.1142037218185	81.8505539663181	-346.593517862058	-78.3316244104908	1.25578547558909	83.0269886264644	-87.399085349704	-99.0400387013756	-49.3817664226299	10.930658948556	-4.06887018203087	-22.8739419715005	-21.9262778109972	-19.4359877784572	-35.4149810429982	-379.358118653284	-11.6580030112916	6.13736948617093	-34.8779727132205	-199.74254581247	-33.9715124605034	152.715562516818	-88.7735990685814	116.284531024614	-3.59341842345596	-2.3544360486702	17.0470984103681	-2.23758282033639	-233.565696554672	-83.9805136997518	140.479293034178	0.273838728971621	-4.50017010600866	29.3466171638434	5.73133060968624	-27.049763950915	-2.51138571177678	-5.17673183263561	-7.1605900939909	-12.9407487209809	-23.3668999229265	-8.04466471035047	-40.4479372282156	-10.3830293341473	-4.33163686063337	-13.6489120726797	66.3309714316568	-21.5680151557223	-22.0590441309126	23.8854924855033	-23.1345414104821	64.4763043727159	90.8194764046896	1.39972655029174	20.2062916399274	-10.4522185343019	17.5673505743728	-12.7466488946308	15.7348929850349	-1.78033161337017	-39.5214380284888	44.9739515831788	-53.1710767964407	48.2544548698322	32.7202255869584
