taxa,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283,PC284,PC285,PC286,PC287,PC288,PC289,PC290,PC291,PC292,PC293,PC294,PC295,PC296,PC297,PC298,PC299,PC300,PC301,PC302,PC303,PC304,PC305,PC306,PC307,PC308,PC309,PC310,PC311,PC312,PC313,PC314,PC315,PC316,PC317,PC318,PC319,PC320,PC321,PC322,PC323,PC324,PC325,PC326,PC327,PC328,PC329,PC330,PC331,PC332,PC333,PC334,PC335,PC336,PC337,PC338,PC339,PC340,PC341,PC342,PC343,PC344,PC345,PC346,PC347,PC348,PC349,PC350,PC351,PC352,PC353,PC354,PC355,PC356,PC357,PC358,PC359,PC360,PC361,PC362,PC363,PC364,PC365,PC366,PC367,PC368,PC369,PC370,PC371,PC372,PC373,PC374,PC375,PC376,PC377
11430,-21.4969764437768,-17.783827385611,59.9846570961178,-13.6927550190976,1.60996998350631,-15.229316441251,31.41283700494,-33.8498412332913,-1.83665522073134,5.07605238120407,-22.0248573074633,3.95462881607601,-8.74912202742007,5.15429054241702,-6.80054077310481,0.273955307483031,-13.42388142415,1.9391401664219,-4.44731385409999,3.28620118763839,-4.08578111710001,3.22154100883126,-14.7417134563159,1.04956703783044,-12.8561867354216,0.743208272499017,-0.0126144257343794,4.62735318646536,-5.95354302929646,5.53261851868666,-6.41427709703473,7.34214281340865,-7.29635604767121,4.97387194580062,-3.77141638461062,2.90390983771043,0.187925481890794,-4.27908267116287,14.2012752178309,7.19900924524659,-10.2653599438001,2.1458875348805,5.36641525513275,-3.11562911658724,-5.24022381751258,3.51470073779859,-0.230121617442321,0.23269959634795,-7.09247582345193,1.63264290298562,-5.14310785814055,9.26397794701641,-0.554765456700728,0.318714960784873,-0.364763448782068,11.6057016246278,-4.66005155937,6.4135299937329,-0.594883380840977,6.62048152881883,-0.148065984896144,3.23618444564708,-11.3554025139862,8.36940763967424,-1.06822287722741,14.6587500063477,-10.5420729998837,1.4237804782367,-7.29463519732651,8.15205949053323,-0.295246302984278,-13.4340065955885,6.97484036268922,-0.44056332882293,-0.800687221702515,-11.1754554945025,6.20542244524114,-3.1509667828986,-0.484314677782668,12.856714997652,-2.16617482432296,3.63394659751127,1.30630857885931,-3.9930179650809,-7.27514943576631,4.38933350975442,0.318782269615429,4.69930726223488,-2.7184066520087,-3.12818708671831,4.87367319578481,-1.01547790495075,-2.12922941005282,-2.49854049231561,9.14650565359879,7.63183734089226,12.3653901718965,-13.3416242853788,5.03251478582176,11.2403053453231,-6.92554446409082,-5.07124583298546,-0.26512914528545,2.08696070947333,1.25590806127133,0.47305197072263,0.638268867258991,-8.30627643134285,-5.65366404663896,7.18026418391938,-5.99895767860986,-3.98363781737141,-0.0518855696903788,-6.6171555191277,-5.97511908919675,8.08783375271254,2.7275254213278,9.34372040781293,-3.0952089261929,-0.120576948225048,-5.26634985937103,10.2307938263913,14.4460810763453,0.183971741332428,-7.03440187328798,-5.55165860820538,6.27290581433136,5.58448122207991,0.292164091716518,2.7567804262818,7.51450242844387,-8.77093228314128,-2.73578614011198,6.34503558495315,5.06503884726709,9.80992999059197,-2.81406273646976,-5.51470451657485,-4.00650737521699,1.93339718183828,3.77403135493339,8.79035748968303,4.90873951606914,-6.33179217347704,-17.0293445906943,-13.5575044452983,15.6879547050177,0.515639865261193,6.84155716822541,4.57074284378022,-9.38478590716231,-7.32279406656222,6.05742886251444,5.18153916959118,3.25376827365421,0.281067229385635,5.20921715843261,-2.29635218648899,-5.0711051721211,-10.5320203689599,1.00910242212192,7.73881140422493,2.54222004392388,4.95882565816515,0.952678988832067,2.41761815687333,-18.5579816194837,-3.54031021409727,3.22004329942869,4.13143823104587,2.55603323514047,10.814958104734,12.6905572071403,-9.78351446278822,-14.6449857799162,12.12884365119,2.04357093143564,1.19794320109368,0.871907406753905,7.63287959806296,3.18549076536066,-13.9133225459857,-4.65360705237394,-3.43559197886622,-16.3494816479624,0.360765087635075,9.58100999925625,12.0987003737729,4.60108747105081,-12.924396585124,-5.55719968155536,-9.17498817770679,-2.63450831435995,4.16999557281992,9.54082970090517,5.92086903806859,2.30162544749446,11.2880367214946,-11.9934005371202,-14.918939100478,-1.44206087764923,-12.5432143751862,0.257265537871339,1.9633071597688,2.8196319460293,4.1165233084203,0.867711053235868,11.9343931246195,-9.28907893858851,-10.5453369908599,-6.43725509367709,-8.39286543606129,-5.87541893217043,13.2478547785656,29.8263677421526,-11.7047700288858,-0.0188467346728531,-13.660260569844,-5.22305942954769,-10.441131204991,-3.33415430353973,25.2137272313582,20.948883587061,10.7669304930145,-12.5000608021925,-8.8526936698743,-21.536741427813,-7.139073969199,13.1949846982928,4.64913777759737,16.565437114134,1.5864668993655,-7.98408521742147,-6.11035526029382,-0.23677682869228,-4.8317948104378,-4.24062642044241,-11.5459400443323,13.3259497034354,0.0748073240999797,0.859370761448237,1.43252259299959,-10.1918746445862,-14.6287531734749,-4.21559105687684,-2.63373729876133,-0.754661145007234,-7.43568891746986,6.6298338094154,1.78534069967794,0.139805695486184,12.8629235450013,-2.55320329237909,-8.22368012864968,-12.488447168168,-11.2951030898175,13.6045243824737,14.2610103685706,-4.48585674771954,-3.52704746352756,-3.31186093254497,-11.5379667197192,-1.92013500361522,5.03501782353379,7.9820078377709,2.84014282193632,1.75005176139436,-3.1649583613369,-4.50836837950194,-5.65397145037636,-5.41139418658922,-7.53807780511366,11.0533026794689,3.91779622868782,0.708009860938782,7.49648641763544,-1.23848076988467,-10.1987883656688,-6.28286818649385,1.70529725713891,2.35151915776854,2.41080757427482,0.171051187428969,0.669180826219668,12.6826004435291,-8.2874031803618,-8.68394663565686,2.4954227930481,2.08513376657972,5.19053761938507,-1.16536630171938,-4.29797474914022,-0.771563896153855,-5.9323980374739,-1.30363063009516,0.546177494154444,3.43449256159855,2.13807155137117,4.48061719793941,-1.77565436367186,-10.2327431173864,3.99497240275122,4.28543205297628,2.18772629800973,-5.4143688631979,-5.08043268828528,-5.61691573528549,8.19416843915876,1.99065102444832,10.1006925154966,-2.64236402344445,-1.69531041456354,-1.29946933293525,-1.32353000245715,0.564550437289129,4.46658717043802,1.18346740722789,5.30398896552206,-10.6472586456603,-2.90001516634367,3.19355039697615,2.47037310021237,5.01133249834215,-2.97581788136465,4.0736950400761,3.06190883605341,1.51658374944129,-2.73867670364205,-0.347751804653984,-2.17311297078296,6.00360455051423,3.39604190720298,-1.49245920904971,-0.553204858898755,-1.46399367302631,1.43608619201804,3.25062125214139,-5.56210451329758,4.84392367552441,1.38419196653077,2.61658952676151,-3.92743097178995,2.55754679409406,-0.899367048232504,-0.0510467299285472,0.612273979665416,-2.35263351051448,1.44251084221327,-2.26501540532711,1.47787428870374,-0.302808877622025,0.411468961896639,-0.899440433356622,1.95943159288977,-2.0762266130797,1.9103170879154,-0.023904167095609,1.60039857690593,-1.84935013406216,2.48282183566251,-2.19581611126838,1.34069492292383,4.10064836565801,0.539200281332513,-0.701094579975563,0.0333914056749007,-0.304993095127096,1.20685472186604,-0.40116214006273,0.0800586876929324,-0.0989121125245604,1.52246061999203,-0.815215159348007,1.86962945460487,-0.236159831838022,0.0285965930400139,-0.00000000000153629555908405
207,30.1528389550239,8.7032484833879,8.15713262714501,-28.826381439973,-1.8256172430367,11.2125191712797,35.8463899941165,-22.1222481849429,25.651438984824,14.5201224218728,-35.5573684527588,-1.36178553852696,-20.9226900981491,9.82764199432865,-5.98985442267028,7.73425365069575,-12.2174706645947,10.6717240743351,-5.06260220468675,-2.4086210748871,3.21094302566619,4.5527341920495,-1.41842929969229,-9.69412647308173,3.37765260183636,-2.21920249204763,3.30468196127448,0.997383285233415,3.05819688964957,-4.19019058939562,-3.28447228099446,-3.01527427162021,-3.65756937305595,-4.37429842341823,-5.74152937621093,4.98202296825226,2.29351516151864,3.76297851449086,1.97284038872133,-5.65576825404917,0.0439983418084325,-1.34110702813066,-0.407178446108401,5.67758095663677,0.656779717000041,2.10509293701002,5.49960096867498,-1.01184456176293,7.58281075935354,-0.620314546498105,-1.08894030644002,-2.6830057858259,-0.660322713956426,5.12414707035918,-2.04711613816732,0.459505115120232,-0.6124808472469,5.22032010074497,-1.4141849759834,-2.18186581131359,-3.74487365721216,-8.32821844896532,-1.51129370547107,-6.01469369616763,-0.00163208308090617,4.59238634570735,-0.664883068645585,1.93847442791724,-5.08656635148645,1.16215855896294,-0.754691835150276,2.46552326835053,-4.30925709572714,0.656419453434954,-2.59697669062824,2.46158011664647,-4.53886673770691,2.00168042628572,2.92969401133866,6.23037031556567,3.15555580238406,1.3213022806108,7.15139774909952,-1.84700897737592,0.376307533850148,1.9994243464493,-4.61098532318686,-1.23461189740258,-1.92717040005892,2.33749473327051,-3.35433215896509,1.62625093336767,-0.936997762458167,5.2193306187579,-1.30703832626662,-2.50491038215289,1.57330933840768,-0.197277947837829,0.51572068111273,4.60632792961294,-2.85360876455916,0.666449540043344,1.34481075165285,-1.50862214431823,-1.40034286517207,1.85381126460838,7.68039490475324,3.24652058046134,0.68403280315767,1.55053698842866,2.1281399391592,-0.944480981157176,2.80129725594354,-5.74627965180768,-3.51291775572803,-7.92266874502035,2.31807164304414,1.46565998157294,1.52901305595255,-0.451654516919977,1.23522179281442,-1.30754804039682,1.93194708196485,0.651750940959457,-2.67466862582621,1.61201996552204,-3.73236593909209,1.68820697429257,-3.83170298129478,-1.76638241282705,-1.36382553604575,6.21396814199749,0.796855240138852,-4.45848328214735,-3.60674048256447,-3.58136204562948,-2.22811490658245,4.65745388987932,0.132501977264074,2.68905616114526,1.26466764114708,-1.94567689146097,-2.78077823982558,-6.53166949791076,4.89610516149494,-1.57925307658223,3.07019546539515,-2.85810353587919,-4.64496816350188,-2.33045498105089,-0.690119842904389,-2.04143836595323,-4.31994750174215,-0.192212433884125,1.31703206167098,-0.480835009271183,-0.240696498785255,3.53596206150367,-4.34780977790221,1.62643719949784,-0.520338901155579,-2.42653736356707,-2.94971325366518,1.07040082995058,1.61398428345004,2.66744247968634,1.19002877560541,0.74310055401913,-1.42264472746706,-1.94594386766286,-1.20978688518825,-3.24602919390105,1.27743189078021,0.215715512688402,-0.466862633007574,-1.44745013652195,-2.26391605132522,2.90386052170194,-3.74564536041432,3.80200520257658,-2.04396488510912,1.9271312947043,-2.19287705645591,-4.08776789944886,0.298651662690055,-3.86915950538826,-0.316667464981784,-5.46881359437027,-1.00914731284536,-6.27345290428505,1.10346634507354,7.8363703010255,-7.03145013941617,0.70709773155837,2.58962381680679,-1.05577374695537,2.67953321048587,0.826255969876604,-1.03504540482615,3.72973717924233,-0.351821023801828,1.53733965624585,-3.5690651231679,1.16063182679331,-0.767971423260692,-1.04868084645866,-3.37869124093767,5.22751680566238,1.90481148747113,10.3899517803506,-0.160143776062515,0.178468896107535,3.07302180538591,-0.293593077934548,5.30693219859292,7.85482344590733,0.848175072124068,1.07329071506461,6.90451304456846,-3.81587014032738,-3.22826387683524,8.06973945817536,4.79983780272877,-4.13639731866606,-1.12637140725462,4.17014015722265,7.55236455758826,-3.58370684401888,-5.04739715348604,-5.45323217339075,-2.70640515954579,5.79630136010705,1.26155016562569,5.85839868195646,6.72838967570634,2.54705876520595,7.07931332512251,7.40332909459207,-3.20217809014443,1.41004216535459,0.410294200823158,0.665621921393609,-0.887082579752269,3.9289030768125,-1.93010197971896,0.0378091107597361,-4.11959043198763,-1.69770825870358,5.68945614345077,1.25789274962998,-5.92111555935828,4.06500141022953,3.02323829927561,-5.69968729216468,2.09453493061353,-8.60615101437085,2.85147811682135,1.89812951633566,-1.33977735844075,5.00762433704203,5.38440400055938,-2.84186882550996,-9.98367097507832,-0.41470197567941,10.5970825527354,-4.3250948211202,-11.511992130819,-1.21932436133193,-4.81063547135742,-5.22312000507754,2.63325977787416,9.63238764664538,-4.38389763807694,3.94507368779932,-6.57156618790825,-9.15872819890389,7.54705310842865,0.437852599082941,-2.28873323700181,-10.3669938963278,-3.52195611707528,6.87085905563714,-1.21658320014281,2.63278536632579,8.0237377801053,1.34133767621221,6.07095076230587,2.24110993991353,-2.57259039501141,5.84367158055981,1.53872309209853,4.18296373802121,0.337927592014809,0.171444874641697,2.11933762894314,1.61650906886136,-0.61122863882418,-8.55723771498251,3.85646297734956,5.52520666679689,14.6338099138429,-9.76755649194009,-2.12693437824664,8.83956127853534,-4.69943911837404,-6.11946897138162,-9.22572258853552,8.16820411224618,14.4643800994379,5.36704390359741,-2.99568647037347,6.46422905642118,-2.13869077838975,-3.82490928271467,16.480678971698,-0.267588633137166,-15.8144321389972,-4.65677854872946,7.95119178719992,5.05734495405931,-17.8719552378296,19.5525141873356,-4.42103768701359,9.12429870380526,0.236246212293617,-8.84656860918209,0.780568139273156,15.5072355994438,-2.06434195075191,-11.7024547184923,-0.69806489833749,11.0787652099232,-32.005347174,-27.4964912369956,-5.99320337811695,-2.61165769857339,-7.94281870765718,29.7381163663377,-15.9644538787372,17.1610204744655,5.13694232872085,3.14568712331723,-26.2715407524993,5.2984900055452,-3.45850575255374,17.8217962870258,-10.1308304579407,-12.3653259715468,-6.61601432904156,-0.183325603641487,1.51794094015685,22.0217350697209,-8.65630302772329,6.78616269947426,9.55877068862658,-3.598123472283,-3.01448150984297,3.26990711512581,-3.07225699887653,-5.89008435741725,5.56527558652739,-4.46946423748127,-3.14465575754137,1.84796439819353,-0.471600068269838,3.75439352658706,1.63826807420682,1.21157373645805,2.76930545930665,12.595202511619,-5.81287545857642,-6.25481088963713,1.75010914337906,3.12729761930148,-0.735861170067672,0.0264612578174562,-0.00000000000263277957377947
29MIBZ2,32.6948941131801,6.68361005291873,21.7712321289874,-24.311018963893,-4.11235167498761,5.28857504792527,38.1807997395257,-9.84175306918751,10.9089670526736,7.82448896813886,-22.7391545536907,-10.4987344049411,-15.4176478519165,2.26949229733684,-1.31388586839928,4.76329645715149,2.79637583854124,5.63772820683397,-0.0935873087974373,-0.356993751098421,-3.24992061081377,3.26596272691942,3.4374078848348,-9.0951338770141,-1.4477087398415,-3.81998912735029,8.75837686874442,-9.74522139676307,7.37929097471928,-1.08774644719662,-3.41976267907362,-3.52626271348685,-4.2606995848505,1.03124768666565,-3.40826772452222,0.898072032617599,-7.58177343989531,5.85909998036039,-2.0568807400078,4.48176533961664,6.55077778685621,2.18372485088096,-2.00846382269172,0.6419639309962,1.29828117255389,-4.68894801709967,3.35346200287222,0.564811359971675,1.32084634029539,0.110927678729462,1.77035831744494,-1.74428666332419,1.41402843729146,-3.39629247649807,1.25361877755921,0.650221247489695,0.710465804466868,-0.903812413592402,0.100775202077472,-4.08811457658617,5.56638566750906,-0.587155112270289,-1.11560287571607,-10.5433473437447,-0.151772648294193,0.145179350082336,-0.554458312536919,6.04559444471117,-0.638503040431977,-0.792847236723303,1.19041219682211,-3.86151208277544,0.0706127090387563,-1.90587061445328,-2.96084920277778,2.10235297799203,-5.06085496963286,-1.33370359600632,0.0838889234527316,-0.667860200231658,-1.61721611779962,9.75927954077832,5.32205805402436,2.08793469930724,-1.9544934859562,0.174996223737777,4.42695478232754,0.769707520092166,1.39791755578554,4.12805754092024,1.74408953265668,5.35819521138571,-0.360240942694658,2.74842990077808,-2.5585070783969,-1.18186079006454,-0.945666779632611,1.79836561956723,1.3693347800281,0.972625918723529,-0.830589959748356,2.71894686582099,-0.970099770549249,2.7580211058521,4.31286146897626,1.70558926224283,1.95605462620392,-3.98551525829267,-3.09648560240327,1.14775366521391,0.610083203601628,-2.01790259358461,2.59384459618126,-1.73575825438722,2.78843298586527,-0.111740053531936,1.48960046261219,-1.96100699102273,-3.50136390606849,-3.24975850952011,3.99764670561856,0.979175972322449,-4.44303967997817,5.37504010388589,-0.906408094066462,1.98320115197741,2.79770889404049,-6.92388099958481,1.80684759298118,-0.110617511543322,-1.36007647014699,7.92558689819278,4.64260554917148,3.53078634708715,-1.50251122681383,-0.271861231240349,-1.04019923449514,1.7784587210273,2.65305360439172,0.875717541414468,-3.0610120409887,-0.820397727931812,1.68976551895264,0.179535627539484,4.43965479955684,0.797428028858048,-1.07203370562201,5.55725012549293,-2.01068502981154,-1.27555792377299,-0.843198323516478,-3.15686056016339,4.55825836454111,2.29313279335782,3.42334439771718,5.29908025197231,1.18589678214063,-0.786517652133917,4.01303721206683,4.90750849300639,3.18389771193564,-5.62369310720368,-4.56872202016448,-2.55001488043797,5.41918320849433,0.373007211742477,12.3286933200838,3.13883179847931,-4.10762882314697,-0.671096365885717,1.5155357687285,-1.78509448435873,6.34979903074814,-2.00821327206158,0.613888057793077,5.29388757931603,0.940116014400702,-2.3898872312667,4.15353790300263,1.4651008909608,0.756381545594377,-0.405351628705294,6.29273549627833,1.74359268571602,4.84225596698803,5.83307063643073,-2.72511520857949,-1.57597035435172,4.2664956706867,-4.877454543067,3.25954042210504,5.79578598152096,-3.19750724506235,-1.4648286189978,4.86703473359841,4.27688095205441,8.11886378571002,-0.0962622513259496,-6.28367189318476,2.16298052125229,-2.69236253243831,3.97212679216449,1.30602663419173,-1.51717002834611,10.9878042818446,-1.22311137315229,-3.49377737839218,6.65235578863847,-7.02704883594515,5.4752479355582,-0.699883176136614,-5.56915434018782,-6.63184092720705,-3.29082259115537,2.21915034974893,3.8478430264184,-3.6144305999659,3.47192049104928,2.52973864291945,2.24161910918922,-6.6650863178344,-1.92247603324261,-0.624205997101145,-2.39332650222109,2.08028842968368,-1.09716659654909,7.00865774115596,-6.10279698864213,-6.55572648929911,-1.82332535033374,1.45414022401131,-1.73276599162673,5.00970473407036,12.9941917764682,11.547747160104,-0.0587997939966908,-0.258885431639072,9.36559327984247,-0.64627210560439,-4.87747226771006,0.566289216748195,3.43569977152424,3.25431595024797,1.27926107172516,-2.11496570897332,2.94432451072293,0.593670254025827,-1.1677790073629,-0.438199603812594,-2.46433109724729,-2.66907649857339,3.23757837392754,-0.335081991652401,7.86753478486084,12.5553879359793,4.1890760000361,13.8307085062697,-3.50007716574073,-12.3357146763099,2.92626267529348,-1.63009469027799,9.06459193907365,0.663097077501348,-3.83602651475256,2.69078163786863,-2.58751998751243,-0.0125936700504339,-10.2936801651335,-4.87839319972282,2.98392665864251,0.590037374443395,-0.795634966129484,1.11793945870458,-5.42655462744833,-4.09644203597093,4.13733179460699,8.51454552693246,14.871890434824,-8.41520930169298,-0.854324413891689,-2.04990944748162,0.0410811657022521,-7.86555549663071,6.18399489357001,0.243250660776501,-8.92557614612076,8.91161341609119,-0.0723424666272838,-8.69873419749404,1.27866412779398,-3.76390130973788,6.72528210800532,6.06243862423028,2.99183922211083,9.23842227615979,-8.93058963846291,-6.17315720028246,16.60168575436,-5.08220398150487,-11.2934884774236,13.521581193805,6.76057773592267,4.32604519131442,-4.71830598789136,-7.0134331832934,-12.1753667796929,-23.9152964303923,-15.6357632580308,2.01349449360078,25.2341549400416,-5.76909310504678,11.762375966883,10.9434402713637,-15.0618858406818,0.364230611780664,-21.9036103888234,15.7650775709128,-13.4209666406169,-2.0455870363554,-11.4918664991113,1.56626498233028,-14.4718652585883,-21.9717373154265,-3.54861416380771,8.38484791472871,6.31849780578065,-9.98658442112627,-9.82103802855279,-15.47818138054,12.5775545514877,6.34256243809825,2.44958301211836,6.34627162573554,-0.217218311046606,-2.96780377008038,13.2439810545419,5.45799395964577,-32.5352728429399,9.20750825289517,9.72890180599939,12.1152523158914,-13.2464593185233,9.63005174453179,-14.7138041377214,5.15283017608432,-3.16210689429261,9.24637917779356,-0.906785752518623,-11.6179133122109,-4.6268952499637,17.9661776293498,10.0128385242377,-2.8189853447947,-8.47118709980865,9.96918081280679,-6.37970306083488,8.31550648394771,-4.10844917382593,-6.20641147613249,0.866949642117688,-2.07514023913758,0.308245499160114,-1.6953457123776,3.88730770648131,2.96184605927427,2.63004428572833,-1.75792901230646,-4.36110607365011,0.932033433198406,6.063349591262,-1.41696610430462,-4.22057014553754,-3.37816281946644,2.54022887646884,-0.336576179836857,-0.295401959567557,-0.00000000000282557847562301
